,loss,test_loss,acc,test_acc
193,0.9165697764371328,0.9276435091587656,0.9883729709324274,0.9774254435636089
194,0.9152648162438674,0.9227069334131508,0.9898829747074368,0.9822574556436391
195,0.9153551715583617,0.9229319952248375,0.9895809739524348,0.9820309550773877
196,0.917368803911163,0.9233612871688345,0.9876934692336731,0.9812759531898829
197,0.9146366066114914,0.9237142537814983,0.9902604756511891,0.9807474518686297
198,0.9150029307114329,0.9243873641398794,0.9900339750849377,0.9804454511136278
199,0.9161302320623167,0.9253205409372486,0.9886749716874292,0.9790864477161193
200,0.9159160226151564,0.9234723209758887,0.9890524726311816,0.9812759531898829
201,0.9165185522917964,0.9242648728515791,0.9883729709324274,0.9806719516798792
202,0.9164295159100334,0.9249908751335697,0.9885239713099283,0.9796149490373726
203,0.9158903779327006,0.9234821014646171,0.9890524726311816,0.9815024537561344
204,0.915697876813907,0.9246797034705895,0.9893544733861834,0.9799169497923745
205,0.9145557981182412,0.9230873839578767,0.9903359758399396,0.9818799546998868
206,0.9155595986451504,0.9230780915361672,0.9893544733861834,0.9819554548886372
207,0.9166993284283053,0.9266508846467244,0.9882974707436769,0.9777274443186108
208,0.9159495071800434,0.9243374212064605,0.9889769724424311,0.9802189505473764
209,0.9169663873271666,0.9235276720949993,0.987844469611174,0.9808984522461306
210,0.91658614554267,0.9259756005904525,0.9882974707436769,0.9786334465836165
211,0.9156290311456302,0.9219565479363796,0.989278973197433,0.982710456776142
212,0.9153479635715485,0.9226645820094768,0.9895809739524348,0.9823329558323896
213,0.9155218296004954,0.9244537569474482,0.9895809739524348,0.9802944507361269
214,0.9164741861359509,0.9241175532053059,0.9882219705549263,0.9803699509248773
215,0.9150652853763046,0.9233038305948322,0.9899584748961873,0.981426953567384
216,0.9145287908793648,0.9287465508433356,0.9902604756511891,0.9756134390335975
217,0.9161460494649583,0.9234470127573335,0.9889014722536806,0.9812004530011325
218,0.9146880267034982,0.9234923009135297,0.9902604756511891,0.9813514533786335
219,0.9153187993355996,0.9247530164638004,0.9898074745186863,0.979992449981125
220,0.9150407914666162,0.9243850314962692,0.9897319743299359,0.9802944507361269
221,0.9149190008928234,0.9229591232567018,0.9901849754624387,0.9818799546998868
222,0.9147835909456447,0.9241435147713923,0.9901094752736882,0.9803699509248773
223,0.9162828710632048,0.9276024323442708,0.9887504718761797,0.9767459418648546
224,0.9190265095752218,0.9251972156158392,0.9860324650811627,0.9796149490373726
225,0.915749486517791,0.9247006870410293,0.989127972819932,0.979992449981125
226,0.9151701382968737,0.9228173557686921,0.9897319743299359,0.9818799546998868
227,0.9144006888359641,0.9235960580588539,0.9904114760286901,0.9812759531898829
228,0.9153405944794273,0.9265162976467667,0.9893544733861834,0.9778784446961117
229,0.9149181359056113,0.923508864669984,0.9898829747074368,0.981124952812382
230,0.915771637417844,0.9241306858074262,0.9893544733861834,0.9803699509248773
231,0.9154130787665141,0.9245096292472692,0.9894299735749339,0.9802944507361269
232,0.9184900101832145,0.9247106572856074,0.986409966024915,0.9799169497923745
233,0.9151126941045126,0.9239040041603328,0.9894299735749339,0.9805209513023783
234,0.9150732653440484,0.9230384034811011,0.9898829747074368,0.9815779539448849
235,0.9149859671431463,0.923627923940115,0.9900339750849377,0.9812759531898829
236,0.9163542183988912,0.9247425346846742,0.9885239713099283,0.9801434503586259
237,0.9153498644414155,0.9234721361151064,0.9894299735749339,0.9809739524348811
238,0.9148532741023723,0.9228505523884354,0.9901849754624387,0.9818044545111363
239,0.9150008315913343,0.9240575778311577,0.9898829747074368,0.9804454511136278
240,0.9148983798453197,0.9237079356891521,0.9899584748961873,0.9810494526236315
241,0.9142662750350105,0.9226079518380372,0.9907889769724424,0.9818044545111363
242,0.9172430880691694,0.9278367111360394,0.9877689694224235,0.9766704416761042
243,0.9156347078401685,0.9227988370086836,0.9892034730086825,0.9817289543223858
244,0.9144848524660304,0.9228984945350223,0.9904869762174405,0.9817289543223858
245,0.9141366149204365,0.9237423232500104,0.9907889769724424,0.981124952812382
246,0.9161684729050898,0.9234110466811968,0.9887504718761797,0.981124952812382
